season_end_year,player,min_playing,gls_per,ast_per,x_g_per,x_ag_per
2014,Paulão,1647,0,0,NA,NA
2014,Damien Perquis,914,0,0,NA,NA
2014,Lorenzo Reyes,2006,0.04,0,NA,NA
2014,Braian Rodríguez,436,0.41,0.21,NA,NA
2014,Guillermo Sara,1305,0,0,NA,NA
2014,Salva Sevilla,1337,0.27,0.34,NA,NA
2014,Markus Steinhöfer,161,0,0,NA,NA
2014,Xavi Torres,777,0,0,NA,NA
2014,Álvaro Vadillo,1094,0,0.16,NA,NA
2014,Joan Verdú,1359,0.13,0.07,NA,NA
2014,Dídac Vilà,917,0,0.1,NA,NA
2014,Robert Acquafresca,752,0,0,NA,NA
2014,Denis Alibec,2,0,0,NA,NA
2014,José Ángel Crespo,545,0.17,0,NA,NA
2014,Mikael Antonsson,2955,0,0,NA,NA
2014,Rolando Bianchi,1733,0.16,0.05,NA,NA
2014,Marek Čech,648,0,0.14,NA,NA
2014,Nicolò Cherubin,1127,0.08,0,NA,NA
2014,Lazaros Christodoulopoulos,1837,0.1,0.1,NA,NA
2014,Jonatan Cristaldo,1898,0.19,0.09,NA,NA
2014,Gianluca Curci,3330,0,0,NA,NA
2014,Francesco Della Rocca,513,0,0,NA,NA
2014,Alessandro Diamanti,1686,0.27,0.11,NA,NA
2014,Erik Friberg,421,0,0,NA,NA
2014,György Garics,2768,0.03,0.07,NA,NA
2014,Ibson,376,0,0,NA,NA
2014,Panagiotis Kone,2377,0.19,0.04,NA,NA
2014,Rene Krhin,2022,0,0,NA,NA
2014,Diego Laxalt,828,0.22,0,NA,NA
2014,Andrea Mantovani,1379,0,0,NA,NA
2014,Archimede Morleo,2565,0.04,0,NA,NA
2014,Davide Moscardelli,820,0.11,0.11,NA,NA
2014,Cesare Natali,2624,0.03,0,NA,NA
2014,Daniele Paponi,64,0,0,NA,NA
2014,Michele Pazienza,1493,0.06,0,NA,NA
2014,Diego Pérez,1559,0,0,NA,NA
2014,Federico Rodríguez,15,0,0,NA,NA
2014,Dejan Stojanović,90,0,0,NA,NA
2014,Frederik Sørensen,1096,0,0,NA,NA
2014,David Bellion,33,0,0,NA,NA
2014,Fahid Ben Khalfallah,22,0,0,NA,NA
2014,André Biyogo Poko,1003,0,0,NA,NA
2014,Jérémie Bréchet,131,0,0,NA,NA
2014,Cédric Carrasso,3189,0,0,NA,NA
2014,Matthieu Chalmé,70,0,0,NA,NA
2014,Enzo Crivelli,15,0,0,NA,NA
2014,Cheick Diabaté,1689,0.64,0,NA,NA
2014,Julien Faubert,1148,0.24,0,NA,NA
2014,Henrique,2737,0.07,0,NA,NA
2014,Guillaume Hoarau,924,0.29,0,NA,NA
2014,Ažbe Jug,90,0,0,NA,NA
2014,Jussiê,1334,0.61,0.07,NA,NA
2014,Younès Kaabouni,95,0,0,NA,NA
2014,Mariano,3299,0,0.08,NA,NA
2014,Nicolas Maurice-Belay,2539,0.11,0.14,NA,NA
2014,Landry N'Guémo,1773,0.05,0.1,NA,NA
2014,Ludovic Obraniak,1697,0.21,0.11,NA,NA
2014,Kévin Olimpa,141,0,0,NA,NA
2014,Lucas Orbán,2322,0,0.04,NA,NA
2014,Théo Pellenard,270,0,0,NA,NA
2014,Marc Planus,1028,0,0,NA,NA
2014,Jaroslav Plašil,346,0,0,NA,NA
2014,Maxime Poundjé,680,0,0,NA,NA
2014,Diego Rolán,1069,0.17,0.34,NA,NA
2014,Hadi Sacko,55,0,0,NA,NA
2014,Henri Saivet,2716,0.2,0.2,NA,NA
2014,Lamine Sané,3240,0,0,NA,NA
2014,Vujadin Savić,24,0,0,NA,NA
2014,Grégory Sertic,2578,0.1,0.35,NA,NA
2014,Thomas Touré,24,0,0,NA,NA
2014,Abdou Traoré,1139,0.08,0,NA,NA
2014,Orhan Ademi,895,0.1,0.1,NA,NA
2014,Karim Bellarabi,1766,0.15,0.2,NA,NA
2014,Ermin Bičakčić,2727,0.03,0,NA,NA
2014,Mirko Boland,2601,0.03,0.17,NA,NA
2014,Marco Caligiuri,831,0,0.11,NA,NA
2014,Marcel Correia,1413,0,0.06,NA,NA
2014,Daniel Davari,2610,0,0,NA,NA
2014,Deniz Doğan,1803,0,0,NA,NA
2014,Omar Elabdellaoui,2313,0.04,0.08,NA,NA
2014,Matthias Henn,180,0,0.5,NA,NA
2014,Jan Hochscheidt,1558,0.23,0.06,NA,NA
2014,Simeon Jackson,478,0,0,NA,NA
2014,Benjamin Kessel,1694,0.11,0.05,NA,NA
2014,Salim Khelifi,3,0,0,NA,NA
2014,Gianluca Korte,59,0,0,NA,NA
2014,Kevin Kratz,1009,0.09,0,NA,NA
2014,Dennis Kruppke,655,0,0,NA,NA
2014,Domi Kumbela,1935,0.42,0.09,NA,NA
2014,Håvard Nielsen,1301,0.14,0,NA,NA
2014,Torsten Oehrl,462,0.39,0,NA,NA
2014,Timo Perthel,743,0,0,NA,NA
2014,Marjan Petković,450,0,0,NA,NA
2014,Marc Pfitzner,578,0,0,NA,NA
2014,Ken Reichel,2409,0.04,0.04,NA,NA
2014,Norman Theuerkauf,2290,0,0.08,NA,NA
2014,Damir Vrančić,800,0,0,NA,NA
2014,Jan Washausen,80,0,0,NA,NA
2014,Antonio Adán,180,0,0,NA,NA
2014,Adryan,153,0,0,NA,NA
2014,Michael Agazzi,990,0,0,NA,NA
2014,Lorenzo Ariaudo,271,0,0,NA,NA
2014,Davide Astori,3015,0,0.06,NA,NA
2014,Danilo Avelar,1446,0,0.06,NA,NA
2014,Vlada Avramov,2016,0,0,NA,NA
2014,Alessandro Bastrini,45,0,0,NA,NA
2014,Matías Cabrera,786,0.11,0,NA,NA
2014,Daniele Conti,2758,0.13,0.07,NA,NA
2014,Andrea Cossu,1658,0,0.05,NA,NA
2014,Dario Del Fabro,270,0,0,NA,NA
2014,Daniele Dessena,2655,0,0,NA,NA
2014,Albin Ekdal,1656,0.05,0,NA,NA
2014,Sebastian Eriksson,1164,0,0,NA,NA
2014,Víctor Ibarbo,2037,0.18,0.04,NA,NA
2014,Agim Ibraimi,895,0.2,0.2,NA,NA
2014,Antonio Loi,8,0,0,NA,NA
2014,Nicola Murru,1784,0,0.1,NA,NA
2014,Radja Nainggolan,1527,0.12,0,NA,NA
2014,Nenê,1023,0.44,0.26,NA,NA
2014,Marios Oikonomou,90,0,0,NA,NA
2014,Gabriele Perico,1243,0,0,NA,NA
2014,Mauricio Pinilla,1600,0.39,0.17,NA,NA
2014,Francesco Pisano,1809,0,0.15,NA,NA
2014,Luca Rossettini,3229,0,0,NA,NA
2014,Marco Sau,2084,0.26,0.04,NA,NA
2014,Marco Silvestri,234,0,0,NA,NA
2014,Simone Solinas,2,0,0,NA,NA
2014,Andrea Tabanelli,182,0,0,NA,NA
2014,Matías Vecino,684,0.26,0,NA,NA
2014,Craig Bellamy,1255,0.14,0.07,NA,NA
2014,Kim Bo-kyung,1672,0.05,0,NA,NA
2014,Cala,585,0.31,0,NA,NA
2014,Fraizer Campbell,2762,0.2,0.07,NA,NA
2014,Steven Caulker,3420,0.13,0,NA,NA
2014,Matthew Connolly,270,0,0,NA,NA
2014,Andreas Cornelius,113,0,0,NA,NA
2014,Don Cowie,967,0,0.19,NA,NA
2014,Fábio,993,0,0,NA,NA
2014,Rudy Gestede,52,0,0,NA,NA
2014,Aron Gunnarsson,1538,0.06,0.12,NA,NA
2014,Rhys Healey,15,0,0,NA,NA
2014,Mark Hudson,145,0,0,NA,NA
2014,Jo Inge Berget,12,0,0,NA,NA
2014,Tom James,2,0,0,NA,NA
2014,Declan John,1490,0,0,NA,NA
2014,Kenwyne Jones,586,0.15,0.15,NA,NA
2014,Joe Lewis,90,0,0,NA,NA
2014,David Marshall,3330,0,0,NA,NA
2014,Nicky Maynard,128,0,0,NA,NA
2014,Kevin McNaughton,282,0,0,NA,NA
2014,Gary Medel,2862,0,0.03,NA,NA
2014,Jordon Mutch,2266,0.28,0.2,NA,NA
2014,Mats Møller Dæhli,628,0.14,0,NA,NA
2014,Craig Noone,1225,0.07,0.07,NA,NA
2014,Peter Odemwingie,793,0.11,0,NA,NA
2014,Andrew Taylor,1570,0,0,NA,NA
2014,Kévin Théophile-Catherine,2357,0,0.04,NA,NA
2014,Ben Turner,2721,0,0.03,NA,NA
2014,Peter Whittingham,2661,0.1,0.17,NA,NA
2014,Magnus Wolff Eikrem,203,0,0.44,NA,NA
2014,Wilfried Zaha,586,0,0.15,NA,NA
2014,Sergio Almirón,869,0.1,0,NA,NA
2014,Pablo Álvarez,1382,0,0,NA,NA
2014,Mariano Andújar,2160,0,0,NA,NA
2014,Fabio Aveni,5,0,0,NA,NA
2014,Pablo Barrientos,2277,0.2,0.12,NA,NA
2014,Giuseppe Bellusci,1550,0,0,NA,NA
2014,Gonzalo Bergessio,2425,0.37,0.11,NA,NA
2014,Marco Biagianti,11,0,0,NA,NA
2014,Cristiano Biraghi,1558,0,0.06,NA,NA
2014,Kingsley Boateng,120,0,0,NA,NA
2014,Ciro Capuano,383,0,0,NA,NA
2014,Simone Caruso,25,0,0,NA,NA
2014,Lucas Castro,1965,0.14,0.09,NA,NA
2014,Souleymane Doukara,25,0,0,NA,NA
2014,Francesco Fedato,224,0,0,NA,NA
2014,Federico Freire,8,0,0,NA,NA
2014,Alberto Frison,1260,0,0,NA,NA
2014,Sergio Garufi,2,0,0,NA,NA
2014,Tiberio Guarente,689,0,0,NA,NA
2014,Norbert Gyömbér,1440,0.06,0,NA,NA
2014,Mariano Julio Izco,2366,0.11,0.08,NA,NA
2014,Keko,940,0,0.1,NA,NA
2014,Nicola Legrottaglie,1283,0,0,NA,NA
2014,Sebastián Leto,1240,0.22,0.07,NA,NA
2014,Francesco Lodi,1530,0.12,0.29,NA,NA
2014,Maxi López,600,0.15,0.3,NA,NA
2014,Fabián Monzón,1398,0.13,0.06,NA,NA
2014,Gino Peruzzi,1523,0.06,0,NA,NA
2014,Bruno Petković,186,0,0,NA,NA
2014,Jaroslav Plašil,2064,0.04,0.04,NA,NA
2014,Fabián Rinaudo,1409,0,0,NA,NA
2014,Alexis Rolín,1835,0,0,NA,NA
2014,Nicolás Spolli,1772,0.05,0,NA,NA
2014,Panagiotis Tachtsidis,837,0,0.11,NA,NA
2014,Sergio Álvarez,270,0,0,NA,NA
2014,Jon Aurtenetxe,1565,0,0.12,NA,NA
2014,Carlos Bellvís,16,0,0,NA,NA
2014,Mario Bermejo,340,0,0,NA,NA
2014,Gustavo Cabral,1950,0.05,0,NA,NA
2014,Jonny Castro,2169,0,0.08,NA,NA
2014,Charles,2315,0.47,0.12,NA,NA
2014,David Costas,1210,0,0,NA,NA
2014,Augusto Fernández,2317,0.08,0.16,NA,NA
2014,Andreu Fontàs,3086,0,0,NA,NA
2014,David Goldar,15,0,0,NA,NA
2014,Michael Krohn-Dehli,1949,0,0.14,NA,NA
2014,Álex López,1987,0.23,0.05,NA,NA
2014,Íñigo López,570,0.16,0,NA,NA
2014,Lévy Madinda,666,0,0,NA,NA
2014,Hugo Mallo,2835,0,0.03,NA,NA
2014,Santi Mina,1237,0.15,0,NA,NA
2014,Nolito,2263,0.56,0.08,NA,NA
2014,Fabián Orellana,2002,0.22,0.27,NA,NA
2014,Borja Oubiña,2037,0.04,0,NA,NA
2014,Rafinha,2431,0.15,0.19,NA,NA
2014,David Rodríguez,130,0,0.69,NA,NA
2014,Toni Dovale,994,0,0.18,NA,NA
2014,Jonathan Vila,2,0,0,NA,NA
2014,Welliton,5,0,0,NA,NA
2014,Yoel,3150,0,0,NA,NA
2014,Nathan Aké,12,0,0,NA,NA
2014,César Azpilicueta,2325,0,0,NA,NA
2014,Demba Ba,669,0.67,0.13,NA,NA
2014,Ryan Bertrand,63,0,0,NA,NA
2014,Gary Cahill,2624,0.03,0.03,NA,NA
2014,Petr Čech,3060,0,0,NA,NA
2014,Ashley Cole,1386,0,0.13,NA,NA
2014,Kevin De Bruyne,131,0,0.69,NA,NA
2014,Michael Essien,149,0,0,NA,NA
2014,Samuel Eto'o,1298,0.62,0.14,NA,NA
2014,Marco van Ginkel,13,0,0,NA,NA
2014,Eden Hazard,2888,0.44,0.22,NA,NA
2014,Branislav Ivanović,3179,0.08,0.03,NA,NA
2014,Tomáš Kalas,180,0,0,NA,NA
2014,Frank Lampard,1703,0.32,0.16,NA,NA
2014,David Luiz,1360,0,0.07,NA,NA
2014,Romelu Lukaku,42,0,0,NA,NA
2014,Juan Mata,826,0,0.22,NA,NA
2014,Nemanja Matić,1365,0,0.26,NA,NA
2014,John Obi Mikel,1072,0.08,0.08,NA,NA
2014,Oscar,2134,0.34,0.08,NA,NA
2014,Ramires,2607,0.03,0.07,NA,NA
2014,Mohamed Salah,501,0.36,0.18,NA,NA
2014,André Schürrle,1329,0.54,0.14,NA,NA
2014,Mark Schwarzer,360,0,0,NA,NA
2014,John Swift,2,0,0,NA,NA
2014,John Terry,3060,0.06,0.03,NA,NA
2014,Fernando Torres,1574,0.29,0.29,NA,NA
2014,Willian,1677,0.21,0.11,NA,NA
2014,Maxwell Acosty,118,0,0,NA,NA
2014,Michael Agazzi,1260,0,0,NA,NA
2014,Matteo Ardemagni,29,0,0,NA,NA
2014,Simone Bentivoglio,1219,0.07,0,NA,NA
2014,Alessandro Bernardini,882,0,0,NA,NA
2014,Adrián Calello,5,0,0,NA,NA
2014,Michele Canini,410,0,0,NA,NA
2014,Boštjan Cesar,2718,0.03,0,NA,NA
2014,Claiton,493,0,0,NA,NA
2014,Dario Dainelli,2247,0.08,0.04,NA,NA
2014,Boukary Dramé,2174,0,0.12,NA,NA
2014,Marcelo Estigarribia,923,0,0.1,NA,NA
2014,Nicolas Frey,2779,0,0.03,NA,NA
2014,Roberto Guana,594,0,0,NA,NA
2014,Tiberio Guarente,665,0,0.27,NA,NA
2014,Përparim Hetemaj,2560,0,0.14,NA,NA
2014,Riccardo Improta,96,0,0,NA,NA
2014,Tomasz Kupisz,30,0,0,NA,NA
2014,Dejan Lazarević,543,0.17,0.17,NA,NA
2014,Maodo Malick Mbaye,7,0,0,NA,NA
2014,Victor Obinna,399,0.45,0,NA,NA
2014,Alberto Paloschi,2514,0.47,0.07,NA,NA
2014,Manuel Pamić,195,0,0,NA,NA
2014,Paul Papp,395,0,0,NA,NA
2014,Leandro Paredes,16,0,0,NA,NA
2014,Sergio Pellissier,790,0.11,0.11,NA,NA
2014,Christian Puggioni,2070,0,0,NA,NA
2014,Ivan Radovanović,2344,0,0,NA,NA
2014,Luca Rigoni,2927,0.12,0.03,NA,NA
2014,Matteo Rubin,570,0,0.16,NA,NA
2014,Mamadou Samassa,3,0,0,NA,NA
2014,Gennaro Sardo,2195,0.04,0.12,NA,NA
2014,Alessio Sestu,603,0,0.15,NA,NA
2014,Lorenzo Squizzi,90,0,0,NA,NA
2014,Adrian Stoian,349,0,0,NA,NA
2014,Cyril Théréau,2360,0.27,0.08,NA,NA
2014,Barry Bannan,997,0.09,0.09,NA,NA
2014,Yannick Bolasie,2030,0,0.18,NA,NA
2014,José Campaña,308,0,0.29,NA,NA
2014,Marouane Chamakh,2294,0.2,0.08,NA,NA
2014,Scott Dann,1260,0.07,0,NA,NA
2014,Damien Delaney,3285,0.03,0.03,NA,NA
2014,Kagisho Dikgacoi,1950,0,0,NA,NA
2014,Stephen Dobbie,65,0,0,NA,NA
2014,Danny Gabbidon,1974,0.05,0,NA,NA
2014,Owen Garvan,93,0,0,NA,NA
2014,Dwight Gayle,891,0.71,0,NA,NA
2014,Adlène Guedioura,318,0,0,NA,NA
2014,Wayne Hennessey,90,0,0,NA,NA
2014,Tom Ince,411,0.22,0.22,NA,NA
2014,Mile Jedinak,3388,0.03,0.03,NA,NA
2014,Cameron Jerome,1749,0.1,0.05,NA,NA
2014,Jimmy Kébé,192,0,0,NA,NA
2014,Joe Ledley,1248,0.14,0.07,NA,NA
2014,Adrian Mariappa,2113,0.04,0.04,NA,NA
2014,Paddy McCarthy,27,0,0,NA,NA
2014,Dean Moxey,1519,0,0.06,NA,NA
2014,Glenn Murray,402,0.22,0.22,NA,NA
2014,Stuart O'Keefe,399,0.23,0,NA,NA
2014,Jonathan Parr,763,0,0,NA,NA
2014,Kevin Phillips,80,0,0,NA,NA
2014,Jason Puncheon,2419,0.26,0.07,NA,NA
2014,Julián Speroni,3330,0,0,NA,NA
2014,Jerome Thomas,370,0,0,NA,NA
2014,Joel Ward,3240,0,0.06,NA,NA
2014,Aaron Wilbraham,83,0,0,NA,NA
2014,Jonny Williams,188,0,0,NA,NA
2014,Pierre-Emerick Aubameyang,1955,0.6,0.18,NA,NA
2014,Sven Bender,1375,0.07,0,NA,NA
2014,Jakub Błaszczykowski,780,0.23,0.12,NA,NA
2014,Marvin Ducksch,155,0,0,NA,NA
2014,Erik Durm,1386,0,0,NA,NA
2014,Manuel Friedrich,797,0.11,0,NA,NA
2014,Kevin Großkreutz,2800,0.03,0.06,NA,NA
2014,İlkay Gündoğan,56,0,0,NA,NA
2014,Koray Günter,2,0,0,NA,NA
2014,Jonas Hofmann,688,0.26,0.52,NA,NA
2014,Mats Hummels,1960,0.09,0.05,NA,NA
2014,Miloš Jojić,473,0.76,0.19,NA,NA
2014,Sebastian Kehl,1140,0.08,0.08,NA,NA
2014,Oliver Kirch,462,0.19,0,NA,NA
2014,Mitchell Langerak,360,0,0,NA,NA
2014,Robert Lewandowski,2799,0.64,0.26,NA,NA
2014,Henrikh Mkhitaryan,2435,0.33,0.33,NA,NA
2014,Sokratis Papastathopoulos,2261,0.04,0.08,NA,NA
2014,Łukasz Piszczek,1398,0.19,0,NA,NA
2014,Marco Reus,2207,0.65,0.53,NA,NA
2014,Nuri Şahin,2770,0.06,0.06,NA,NA
2014,Marian Sarr,135,0,0,NA,NA
2014,Julian Schieber,146,0,0,NA,NA
2014,Marcel Schmelzer,1587,0.06,0.17,NA,NA
2014,Neven Subotić,824,0,0,NA,NA
2014,Roman Weidenfeller,2700,0,0,NA,NA
2014,Stefan Aigner,2158,0.17,0.25,NA,NA
2014,Marvin Bakalorz,35,0,0,NA,NA
2014,Anderson Bamba,1292,0,0.07,NA,NA
2014,Tranquillo Barnetta,1639,0.05,0.16,NA,NA
2014,Stefano Celozzi,279,0,0,NA,NA
2014,Constant Djakpa,1687,0,0,NA,NA
2014,Johannes Flum,1948,0.14,0.09,NA,NA
2014,Takashi Inui,828,0,0,NA,NA
2014,Joselu,1665,0.49,0.05,NA,NA
2014,Sebastian Jung,2691,0,0.23,NA,NA
2014,Václav Kadlec,1342,0.34,0.2,NA,NA
2014,Marc-Oliver Kempf,166,0,0,NA,NA
2014,Srđan Lakić,89,0,0,NA,NA
2014,Martin Lanig,1046,0.09,0,NA,NA
2014,Alexander Madlung,1262,0.14,0,NA,NA
2014,Alexander Meier,1647,0.44,0.11,NA,NA
2014,Bastian Oczipka,1388,0,0.06,NA,NA
2014,Sebastian Rode,1432,0,0,NA,NA
2014,Jan Rosenthal,856,0.21,0,NA,NA
2014,Marco Russ,2497,0.11,0.07,NA,NA
2014,Stephan Schröck,684,0,0,NA,NA
2014,Pirmin Schwegler,1152,0,0,NA,NA
2014,Marc Stendera,70,0,0,NA,NA
2014,Kevin Trapp,3046,0,0,NA,NA
2014,Tobias Weis,95,0,0,NA,NA
2014,Felix Wiedwald,14,0,0,NA,NA
2014,Carlos Zambrano,2618,0,0,NA,NA
2014,Edu Albácar,1586,0.17,0.06,NA,NA
2014,Richmond Boakye,1219,0.44,0.07,NA,NA
2014,Alberto Botía,2872,0,0.03,NA,NA
2014,Domingo Cisma,1611,0,0.06,NA,NA
2014,Ferran Corominas,2960,0.18,0.12,NA,NA
2014,Manu del Moral,1423,0.13,0.06,NA,NA
2014,Fidel,1827,0.1,0.1,NA,NA
2014,Javi Flores,71,0,0,NA,NA
2014,David Generelo,65,0,0,NA,NA
2014,Carles Gil,2538,0.04,0.11,NA,NA
2014,Álvaro Giménez,27,0,0,NA,NA
2014,Cristian Herrera,1078,0.25,0.08,NA,NA
2014,Manu Herrera,2625,0,0,NA,NA
2014,Charlie I'Anson,180,0,0,NA,NA
2014,David Lombán,2381,0.04,0,NA,NA
2014,Sergio Mantecón,371,0,0,NA,NA
2014,Javi Márquez,2052,0.09,0.04,NA,NA
2014,Samu Martínez,9,0,0,NA,NA
2014,Aarón Ñíguez,870,0.1,0.1,NA,NA
2014,Sergio Pelegrín,1407,0,0.06,NA,NA
2014,Rubén Pérez,2706,0,0,NA,NA
2014,Alberto Rivera,637,0,0,NA,NA
2014,Garry Rodrigues,544,0.17,0.33,NA,NA
2014,Carlos Sánchez,2127,0,0.04,NA,NA
2014,Cristian Săpunaru,656,0.14,0,NA,NA
2014,Miroslav Stevanović,120,0,0,NA,NA
2014,Damián Suárez,2758,0.03,0.03,NA,NA
2014,Toño,795,0,0,NA,NA
2014,Víctor Álvarez,300,0,0,NA,NA
2014,Thievy Bifouma,390,0.69,0,NA,NA
2014,Joan Capdevila,237,0,0,NA,NA
2014,Kiko Casilla,3323,0,0,NA,NA
2014,Carlos Clerc,66,0,0,NA,NA
2014,Diego Colotto,2733,0.13,0.03,NA,NA
2014,Jhon Córdoba,1360,0.26,0,NA,NA
2014,Álex Fernández,639,0,0.14,NA,NA
2014,Sergio García,3244,0.33,0.25,NA,NA
2014,Abraham González,997,0,0.09,NA,NA
2014,Manuel Lanzarote,587,0.15,0.46,NA,NA
2014,David López,2834,0.06,0.03,NA,NA
2014,Javi López,2922,0,0.03,NA,NA
2014,Felipe Mattioni,180,0,0,NA,NA
2014,Héctor Moreno,2804,0.03,0.06,NA,NA
2014,Germán Parreño,90,0,0,NA,NA
2014,Pizzi,1459,0.19,0,NA,NA
2014,Juan Rafael Fuentes,2950,0,0.03,NA,NA
2014,Raúl Rodríguez,1189,0,0,NA,NA
2014,Simão Sabrosa,2221,0,0.24,NA,NA
2014,Víctor Sánchez,2876,0.13,0.03,NA,NA
2014,Sidnei,1033,0,0,NA,NA
2014,Cristhian Stuani,2574,0.21,0.1,NA,NA
2014,Gabriel Torje,477,0,0,NA,NA
2014,Antolín Alcaraz,495,0,0,NA,NA
2014,Victor Anichebe,1,0,0,NA,NA
2014,Leighton Baines,2838,0.16,0.13,NA,NA
2014,Ross Barkley,2282,0.24,0,NA,NA
2014,Gareth Barry,2848,0.09,0.13,NA,NA
2014,Séamus Coleman,3228,0.17,0.06,NA,NA
2014,Gerard Deulofeu,900,0.3,0.3,NA,NA
2014,Sylvain Distin,2924,0,0,NA,NA
2014,Marouane Fellaini,270,0,0,NA,NA
2014,Luke Garbutt,1,0,0,NA,NA
2014,Darron Gibson,28,0,0,NA,NA
2014,John Heitinga,22,0,0,NA,NA
2014,Tony Hibbert,4,0,0,NA,NA
2014,Tim Howard,3263,0,0.03,NA,NA
2014,Phil Jagielka,2315,0,0.04,NA,NA
2014,Nikica Jelavić,378,0,0.24,NA,NA
2014,Arouna Koné,84,0,0,NA,NA
2014,Romelu Lukaku,2556,0.53,0.25,NA,NA
2014,James McCarthy,2856,0.03,0.09,NA,NA
2014,Aiden McGeady,477,0,0.19,NA,NA
2014,Kevin Mirallas,2322,0.31,0.31,NA,NA
2014,Steven Naismith,1422,0.32,0.13,NA,NA
2014,Leon Osman,2163,0.12,0.17,NA,NA
2014,Bryan Oviedo,717,0.25,0.25,NA,NA
2014,Steven Pienaar,1624,0.06,0.11,NA,NA
2014,Joel Robles,157,0,0,NA,NA
2014,John Stones,1372,0,0,NA,NA
2014,Lacina Traoré,1,0,0,NA,NA
2014,Zakariya Abarouai,26,0,0,NA,NA
2014,Kassim Abdallah,892,0,0,NA,NA
2014,Aldo Angoula,1717,0.05,0,NA,NA
2014,Nadjib Baouia,17,0,0,NA,NA
2014,Cédric Barbosa,1726,0.05,0.26,NA,NA
2014,Nicolas Benezet,1730,0.16,0.1,NA,NA
2014,Kévin Bérigaud,2526,0.36,0.11,NA,NA
2014,Facundo Bertoglio,516,0,0,NA,NA
2014,Maxime Blanc,54,0,0,NA,NA
2014,Ilan Boccara,56,0,0,NA,NA
2014,Cédric Cambon,1540,0.06,0,NA,NA
2014,Brice Dja Djédjé,1138,0.08,0,NA,NA
2014,Fabrice Ehret,447,0.2,0,NA,NA
2014,Andrés Escobar,63,0,0,NA,NA
2014,Jesper Hansen,1980,0,0,NA,NA
2014,Djakaridja Koné,1207,0,0,NA,NA
2014,Bertrand Laquait,1440,0,0,NA,NA
2014,Túlio de Melo,284,0,0,NA,NA
2014,Jonathan Mensah,1832,0.05,0,NA,NA
2014,Cédric Mongongu,2912,0.12,0.03,NA,NA
2014,Clarck N'Sikulu,509,0.35,0,NA,NA
2014,Dan Nistor,129,0,0,NA,NA
2014,Mohammed Rabiu,90,0,0,NA,NA
2014,Marco Ruben,1514,0.06,0.06,NA,NA
2014,Youssouf Sabaly,3107,0,0.06,NA,NA
2014,Olivier Sorlin,3295,0,0.03,NA,NA
2014,Modou Sougou,1958,0.18,0.18,NA,NA
2014,Éric Tié Bi,1591,0,0,NA,NA
2014,Daniel Wass,3214,0.25,0.08,NA,NA
2014,Marcos Alonso,160,0,0,NA,NA
2014,Massimo Ambrosini,1317,0,0.07,NA,NA
2014,Anderson,277,0,0,NA,NA
2014,Alberto Aquilani,2587,0.21,0.03,NA,NA
2014,Marko Bakić,73,0,0,NA,NA
2014,Marvin Compper,730,0,0,NA,NA
2014,Juan Cuadrado,2695,0.37,0.2,NA,NA
2014,Modibo Diakité,752,0,0,NA,NA
2014,Matías Fernández,1316,0.21,0.21,NA,NA
2014,Mario Gómez,499,0.54,0.18,NA,NA
2014,Ahmed Hegazi,90,0,0,NA,NA
2014,Josip Iličić,1101,0.25,0.08,NA,NA
2014,Joaquín,1417,0.13,0.19,NA,NA
2014,Juan Manuel Vargas,1456,0.25,0,NA,NA
2014,Ryder Matos,631,0,0,NA,NA
2014,Alessandro Matri,854,0.42,0.21,NA,NA
2014,Neto,3150,0,0,NA,NA
2014,Rubén Olivera,1,0,0,NA,NA
2014,Manuel Pasqual,2176,0,0.17,NA,NA
2014,David Pizarro,2201,0.04,0.12,NA,NA
2014,Ante Rebić,94,0.96,0,NA,NA
2014,Gonzalo Rodríguez,2941,0.12,0.03,NA,NA
2014,Facundo Roncaglia,1070,0,0,NA,NA
2014,Antonio Rosati,270,0,0,NA,NA
2014,Giuseppe Rossi,1516,0.95,0.24,NA,NA
2014,Stefan Savić,2790,0,0,NA,NA
2014,Nenad Tomović,2022,0,0.04,NA,NA
2014,Borja Valero,2748,0.2,0.29,NA,NA
2014,Matías Vecino,149,0,0.6,NA,NA
2014,Rafał Wolski,422,0.21,0,NA,NA
2014,Oleksandr Yakovenko,77,0,0,NA,NA
2014,Tim Albutat,29,0,0,NA,NA
2014,Oliver Baumann,2970,0,0,NA,NA
2014,Francis Coquelin,726,0,0.12,NA,NA
2014,Vladimír Darida,1881,0.14,0.29,NA,NA
2014,Fallou Diagne,949,0,0,NA,NA
2014,Gelson Fernandes,2214,0.04,0.08,NA,NA
2014,Sebastian Freis,1091,0.16,0.33,NA,NA
2014,Matthias Ginter,3038,0,0,NA,NA
2014,Karim Guédé,1296,0.21,0,NA,NA
2014,Christian Günter,2323,0,0.04,NA,NA
2014,Mike Hanke,481,0.37,0,NA,NA
2014,Nicolas Höfler,666,0.27,0.14,NA,NA
2014,Immanuel Höhn,1454,0,0,NA,NA
2014,Sebastian Kerk,506,0,0,NA,NA
2014,Felix Klaus,1385,0.32,0.06,NA,NA
2014,Pavel Krmaš,1513,0.06,0,NA,NA
2014,Charles-Elie Laprevotte,59,0,0,NA,NA
2014,Nicolai Lorenzoni,9,0,0,NA,NA
2014,Admir Mehmedi,2605,0.41,0.14,NA,NA
2014,Mensur Mujdža,546,0,0,NA,NA
2014,Maximilian Philipp,1,0,0,NA,NA
