crime_id,crime_type,crime_date,year,crime_lat,crime_lon
v4585,Agresion,11/9/2010,2010,39.47731781,-0.381651133
v4586,Agresion,11/9/2010,2010,39.46467972,-0.382982105
v4587,Agresion,11/9/2010,2010,39.45894623,-0.33821249
v4588,Agresion,11/10/2010,2010,39.47542572,-0.390150279
v4589,Sustraccion,11/10/2010,2010,39.46934509,-0.327035099
v459,Sustraccion,3/11/2010,2010,39.49182892,-0.369284987
v4590,Agresion,11/10/2010,2010,39.48724365,-0.390249699
v4591,Agresion,11/10/2010,2010,39.49120331,-0.383310258
v4592,Agresion,11/10/2010,2010,39.44952774,-0.390876412
v4593,Agresion,11/10/2010,2010,39.47140503,-0.406150013
v4594,Sustraccion,11/10/2010,2010,39.46849823,-0.402170002
v4595,Agresion,11/10/2010,2010,39.46736145,-0.347905725
v4596,Sustraccion,11/10/2010,2010,39.47242355,-0.34784191800000003
v4597,Agresion,11/10/2010,2010,39.45232391,-0.390424997
v4598,Agresion,11/10/2010,2010,39.4654541,-0.348554999
v4599,Agresion,11/10/2010,2010,39.4675293,-0.376960009
v46,Agresion,1/8/2010,2010,39.49656677,-0.377335012
v460,Agresion,3/11/2010,2010,39.50047302,-0.425166726
v4600,Agresion,11/11/2010,2010,39.463615419999996,-0.374872833
v4601,Agresion,11/11/2010,2010,39.49296951,-0.368219286
v4602,Agresion,11/11/2010,2010,39.4937706,-0.371701062
v4603,Agresion,11/11/2010,2010,39.4709053,-0.32873711
v4604,Agresion,11/11/2010,2010,39.4954567,-0.378385007
v4605,Agresion,11/11/2010,2010,39.48904037,-0.374049991
v4606,Agresion,11/11/2010,2010,39.45435715,-0.385839283
v4607,Agresion,11/11/2010,2010,39.48760605,-0.387177318
v4608,Sustraccion,11/11/2010,2010,39.46456909,-0.337303221
v4609,Agresion,11/11/2010,2010,39.42854309,-0.371690065
v461,Agresion,3/11/2010,2010,39.49526596,-0.368595004
v4610,Sustraccion,11/11/2010,2010,39.47790909,-0.398453474
v4611,Agresion,11/11/2010,2010,39.47317505,-0.353526831
v4612,Agresion,11/11/2010,2010,39.46340179,-0.366058648
v4613,Sustraccion,11/11/2010,2010,39.49435806,-0.377989233
v4614,Agresion,11/11/2010,2010,39.45817566,-0.388449997
v4615,Agresion,11/11/2010,2010,39.46514511,-0.397495002
v4616,Agresion,11/12/2010,2010,39.46957016,-0.408480048
v4617,Agresion,11/12/2010,2010,39.46817017,-0.365695298
v4618,Sustraccion,11/12/2010,2010,39.46770477,-0.393984824
v4619,Otros,11/12/2010,2010,39.45152664,-0.380892634
v462,Agresion,3/11/2010,2010,39.49768066,-0.376605362
v4620,Agresion,11/12/2010,2010,39.47657776,-0.376939863
v4621,Agresion,11/12/2010,2010,39.46893311,-0.392834991
v4622,Agresion,11/12/2010,2010,39.49178696,-0.362105936
v4623,Otros,11/12/2010,2010,39.46055984,-0.376051039
v4624,Agresion,11/12/2010,2010,39.495201110000004,-0.367709786
v4625,Sustraccion,11/12/2010,2010,39.4605217,-0.370789438
v4626,Sustraccion,11/12/2010,2010,39.46606064,-0.383536249
v4627,Otros,11/12/2010,2010,39.45384598,-0.389144987
v4628,Agresion,11/12/2010,2010,39.45760345,-0.37414521
v4629,Agresion,11/12/2010,2010,39.47148514,-0.329289824
v463,Agresion,3/11/2010,2010,39.48427963,-0.386990994
v4630,Sustraccion,11/12/2010,2010,39.49178696,-0.362105936
v4631,Sustraccion,11/12/2010,2010,39.47268677,-0.346356183
v4632,Agresion,11/12/2010,2010,39.43676758,-0.401891559
v4633,Otros,11/12/2010,2010,39.48823166,-0.397754103
v4634,Otros,11/12/2010,2010,39.48009872,-0.371728837
v4635,Otros,11/12/2010,2010,39.47015381,-0.349905014
v4636,Sustraccion,11/13/2010,2010,39.4838562,-0.387978852
v4637,Agresion,11/13/2010,2010,39.46478653,-0.341036439
v4638,Sustraccion,11/13/2010,2010,39.46554947,-0.346285641
v4639,Sustraccion,11/13/2010,2010,39.46295547,-0.374410003
v4640,Agresion,11/13/2010,2010,39.49261475,-0.379364997
v4641,Agresion,11/13/2010,2010,39.47253799,-0.342985332
v4642,Agresion,11/13/2010,2010,39.4621048,-0.339825124
v4643,Sustraccion,11/13/2010,2010,39.47757339,-0.356925011
v4644,Agresion,11/13/2010,2010,39.4621048,-0.339825124
v4645,Agresion,11/13/2010,2010,39.46532822,-0.390410006
v4646,Otros,11/13/2010,2010,39.42713165,-0.35844439299999997
v4647,Agresion,11/13/2010,2010,39.48536301,-0.360543817
v4648,Agresion,11/13/2010,2010,39.46744919,-0.349299818
v4649,Agresion,11/13/2010,2010,39.44123459,-0.387269109
v465,Sustraccion,3/12/2010,2010,39.47515488,-0.383605421
v4650,Sustraccion,11/13/2010,2010,39.47005844,-0.399320006
v4651,Agresion,11/13/2010,2010,39.47399139,-0.355540007
v4652,Otros,11/13/2010,2010,39.47596741,-0.377530158
v4653,Agresion,11/13/2010,2010,39.4755249,-0.383315504
v4654,Agresion,11/13/2010,2010,39.47162628,-0.355056643
v4655,Sustraccion,11/13/2010,2010,39.46770477,-0.393984824
v4656,Agresion,11/14/2010,2010,39.48780441,-0.372339994
v4657,Otros,11/14/2010,2010,39.46055984,-0.376051039
v4658,Agresion,11/14/2010,2010,39.49296951,-0.368219286
v4659,Sustraccion,11/14/2010,2010,39.47289658,-0.328694999
v466,Sustraccion,3/12/2010,2010,39.46342468,-0.369337022
v4660,Agresion,11/14/2010,2010,39.4523201,-0.376790613
v4661,Agresion,11/14/2010,2010,39.47369385,-0.342581838
v4662,Sustraccion,11/14/2010,2010,39.48557281,-0.363756031
v4663,Agresion,11/14/2010,2010,39.47253799,-0.342985332
v4664,Agresion,11/14/2010,2010,39.46167755,-0.371814132
v4665,Agresion,11/14/2010,2010,39.4619751,-0.366589338
v4666,Agresion,11/14/2010,2010,39.49205017,-0.377087414
v4667,Agresion,11/14/2010,2010,39.49205017,-0.377087414
v4668,Agresion,11/14/2010,2010,39.48920441,-0.37952745
v4669,Agresion,11/14/2010,2010,39.47211456,-0.347559601
v467,Agresion,3/12/2010,2010,39.46308899,-0.323641121
v4670,Agresion,11/14/2010,2010,39.46159363,-0.389367431
v4671,Agresion,11/14/2010,2010,39.4630661,-0.39245981
v4672,Agresion,11/14/2010,2010,39.4936142,-0.392620146
v4673,Agresion,11/14/2010,2010,39.46519852,-0.369935006
v4674,Agresion,11/14/2010,2010,39.46123123,-0.400714427
v4675,Agresion,11/14/2010,2010,39.47253799,-0.342985332
v4676,Agresion,11/14/2010,2010,39.477790830000004,-0.329264998
v4677,Otros,11/14/2010,2010,39.46858597,-0.391238809
v4678,Agresion,11/14/2010,2010,39.46459198,-0.368830293
v4679,Agresion,11/14/2010,2010,39.5168457,-0.377609998
v468,Sustraccion,3/12/2010,2010,39.47327805,-0.38141337
v4680,Agresion,11/14/2010,2010,39.4571228,-0.375293434
v4681,Agresion,11/15/2010,2010,39.42114639,-0.34011206
v4682,Sustraccion,11/15/2010,2010,39.49529648,-0.396323025
v4683,Agresion,11/15/2010,2010,39.49469376,-0.397680014
v4684,Otros,11/15/2010,2010,39.49464035,-0.368319988
v4685,Agresion,11/15/2010,2010,39.48760986,-0.387392074
v4686,Agresion,11/15/2010,2010,39.45256042,-0.372409999
v4687,Agresion,11/15/2010,2010,39.49534225,-0.368887335
v4688,Agresion,11/15/2010,2010,39.46696091,-0.400460005
v4689,Sustraccion,11/15/2010,2010,39.47456741,-0.34385559
v469,Sustraccion,3/12/2010,2010,39.459095,-0.343033195
v4690,Agresion,11/15/2010,2010,39.47023392,-0.364315718
v4691,Sustraccion,11/15/2010,2010,39.44697571,-0.343553901
v4692,Agresion,11/15/2010,2010,39.44900513,-0.329540014
v4693,Agresion,11/15/2010,2010,39.4943428,-0.37031281
v4694,Agresion,11/16/2010,2010,39.47443008,-0.380739272
v4695,Agresion,11/16/2010,2010,39.49691391,-0.368982583
v4696,Sustraccion,11/16/2010,2010,39.48730087,-0.375755697
v4697,Agresion,11/16/2010,2010,39.48781204,-0.379036546
v4698,Otros,11/16/2010,2010,39.44901276,-0.368825555
v4699,Agresion,11/16/2010,2010,39.4961853,-0.378904521
v47,Agresion,1/9/2010,2010,39.45103836,-0.392904997
v470,Agresion,3/12/2010,2010,39.46759415,-0.38707
v4700,Sustraccion,11/16/2010,2010,39.47456741,-0.34385559
v4701,Sustraccion,11/16/2010,2010,39.47462463,-0.343719989
v4702,Agresion,11/16/2010,2010,39.49500656,-0.378710002
v4703,Agresion,11/16/2010,2010,39.48659515,-0.394292086
v4704,Agresion,11/16/2010,2010,39.47568893,-0.377665013
v4705,Agresion,11/16/2010,2010,39.47363663,-0.377058059
v4706,Sustraccion,11/16/2010,2010,39.53095627,-0.385185003
v4707,Sustraccion,11/16/2010,2010,39.47797012,-0.393462956
v4708,Agresion,11/16/2010,2010,39.47776413,-0.328815013
v4709,Agresion,11/17/2010,2010,39.46342468,-0.369337022
v471,Agresion,3/12/2010,2010,39.46731186,-0.404004812
v4710,Agresion,11/17/2010,2010,39.48523712,-0.372272611
v4711,Otros,11/17/2010,2010,39.49213028,-0.35772872
v4712,Agresion,11/17/2010,2010,39.4573555,-0.388370007
v4713,Sustraccion,11/17/2010,2010,39.48225021,-0.387541026
v4714,Agresion,11/17/2010,2010,39.46997452,-0.393514991
v4716,Agresion,11/17/2010,2010,39.49519348,-0.399680167
v4717,Agresion,11/17/2010,2010,39.4835701,-0.386644989
v4718,Sustraccion,11/18/2010,2010,39.49178696,-0.362105936
v4719,Agresion,11/18/2010,2010,39.46820068,-0.391025007
v472,Agresion,3/12/2010,2010,39.45144653,-0.372660011
v4720,Agresion,11/18/2010,2010,39.46655655,-0.357101083
v4721,Agresion,11/18/2010,2010,39.46029282,-0.346881688
v4722,Agresion,11/18/2010,2010,39.45109177,-0.376097471
v4723,Agresion,11/18/2010,2010,39.49907303,-0.381297886
v4724,Agresion,11/18/2010,2010,39.47880173,-0.370234787
v4725,Agresion,11/18/2010,2010,39.45944214,-0.367168278
v4726,Agresion,11/18/2010,2010,39.46252823,-0.396939993
v4727,Sustraccion,11/18/2010,2010,39.47040558,-0.350400656
v4728,Sustraccion,11/18/2010,2010,39.49252319,-0.358424157
v4729,Sustraccion,11/18/2010,2010,39.46478653,-0.34773615
v473,Agresion,3/12/2010,2010,39.4732933,-0.392420501
v4730,Agresion,11/19/2010,2010,39.46862793,-0.402886361
v4731,Agresion,11/19/2010,2010,39.45523834,-0.374745011
v4732,Agresion,11/19/2010,2010,39.4597168,-0.373874992
v4733,Agresion,11/19/2010,2010,39.46656036,-0.37331
v4734,Agresion,11/19/2010,2010,39.45898056,-0.364313602
v4735,Sustraccion,11/19/2010,2010,39.46751785,-0.376974195
v4736,Agresion,11/19/2010,2010,39.46829605,-0.330483168
v4737,Agresion,11/19/2010,2010,39.46767426,-0.358099759
v4738,Otros,11/19/2010,2010,39.46870041,-0.3374134
v4739,Agresion,11/19/2010,2010,39.46271515,-0.339181423
v474,Agresion,3/12/2010,2010,39.45492935,-0.369500011
v4740,Otros,11/19/2010,2010,39.46567154,-0.335684329
v4741,Sustraccion,11/19/2010,2010,39.46611023,-0.391691744
v4742,Agresion,11/19/2010,2010,39.46366501,-0.404919922
v4743,Otros,11/19/2010,2010,39.46095657,-0.378237903
v4744,Agresion,11/20/2010,2010,39.47969818,-0.362035722
v4745,Agresion,11/20/2010,2010,39.4652977,-0.330762506
v4746,Otros,11/20/2010,2010,39.4636879,-0.345204592
v4747,Sustraccion,11/20/2010,2010,39.46257401,-0.386514097
v4748,Agresion,11/20/2010,2010,39.46595764,-0.381567359
v4749,Agresion,11/20/2010,2010,39.45760345,-0.37414521
v475,Agresion,3/12/2010,2010,39.4673996,-0.35960114
v4751,Agresion,11/20/2010,2010,39.43442535,-0.390975118
v4752,Otros,11/20/2010,2010,39.46055984,-0.376051039
v4753,Agresion,11/20/2010,2010,39.46934891,-0.355401218
v4754,Agresion,11/20/2010,2010,39.47457504,-0.381830007
v4755,Sustraccion,11/20/2010,2010,39.47846603,-0.395833403
v4756,Agresion,11/20/2010,2010,39.49401855,-0.376203299
v4757,Agresion,11/20/2010,2010,39.47138596,-0.396230012
v4758,Agresion,11/20/2010,2010,39.47345734,-0.348147392
v4759,Agresion,11/20/2010,2010,39.4914856,-0.394159764
v476,Agresion,3/12/2010,2010,39.46397781,-0.409141183
v4760,Sustraccion,11/20/2010,2010,39.445858,-0.3423599
v4761,Agresion,11/20/2010,2010,39.4621048,-0.339825124
v4762,Agresion,11/20/2010,2010,39.47211456,-0.347559601
v4763,Agresion,11/20/2010,2010,39.48038864,-0.327275008
v4764,Agresion,11/20/2010,2010,39.46352768,-0.406965137
v4765,Sustraccion,11/20/2010,2010,39.47348022,-0.381491244
v4766,Agresion,11/20/2010,2010,39.46205521,-0.366400003
v4767,Agresion,11/21/2010,2010,39.47090912,-0.395464987
v4768,Agresion,11/21/2010,2010,39.46966553,-0.392097086
v4769,Agresion,11/21/2010,2010,39.46289444,-0.395428061
v477,Sustraccion,3/12/2010,2010,39.49526596,-0.368595004
v4770,Agresion,11/21/2010,2010,39.46862793,-0.402886361
v4771,Agresion,11/21/2010,2010,39.48544312,-0.363539994
v4772,Agresion,11/21/2010,2010,39.46957016,-0.408480048
v4773,Sustraccion,11/21/2010,2010,39.46710205,-0.352651775
v4774,Agresion,11/21/2010,2010,39.47005081,-0.325520009
v4775,Sustraccion,11/21/2010,2010,39.46193314,-0.366733909
v4776,Agresion,11/21/2010,2010,39.44511795,-0.368625909
v4777,Sustraccion,11/21/2010,2010,39.49534225,-0.368887335
v4778,Agresion,11/21/2010,2010,39.49296951,-0.368219286
v4779,Sustraccion,11/21/2010,2010,39.45672607,-0.387023956
v478,Agresion,3/12/2010,2010,39.47367477,-0.347064823
v4780,Agresion,11/21/2010,2010,39.47356033,-0.328876257
v4781,Agresion,11/21/2010,2010,39.49427414,-0.378369629
v4782,Agresion,11/21/2010,2010,39.47584534,-0.389190555
v4783,Agresion,11/21/2010,2010,39.47205353,-0.406010002
v4784,Agresion,11/22/2010,2010,39.46120834,-0.377624989
v4785,Agresion,11/22/2010,2010,39.46854401,-0.348125011
v4786,Agresion,11/22/2010,2010,39.46896362,-0.393999994
v4787,Agresion,11/22/2010,2010,39.48654938,-0.375214994
v4788,Sustraccion,11/22/2010,2010,39.45989227,-0.391356885
v4789,Agresion,11/22/2010,2010,39.47790909,-0.398453474
v479,Sustraccion,3/12/2010,2010,39.46331787,-0.382632524
v4790,Agresion,11/22/2010,2010,39.47026825,-0.414364994
v4791,Agresion,11/22/2010,2010,39.46412277,-0.361426711
v4792,Agresion,11/22/2010,2010,39.46820068,-0.40437001
v4793,Agresion,11/22/2010,2010,39.47184372,-0.350990623
v4794,Agresion,11/23/2010,2010,39.4621048,-0.339825124
v4795,Agresion,11/23/2010,2010,39.48834991,-0.368908942
v4796,Agresion,11/23/2010,2010,39.46770477,-0.393984824
v4797,Agresion,11/23/2010,2010,39.46736145,-0.336922288
v4798,Agresion,11/23/2010,2010,39.46584702,-0.341224909
v4799,Otros,11/23/2010,2010,39.47584534,-0.389190555
v48,Agresion,1/9/2010,2010,39.47504044,-0.385885
v480,Agresion,3/12/2010,2010,39.49530029,-0.370481193
v4800,Agresion,11/23/2010,2010,39.49569321,-0.376212925
v4801,Agresion,11/23/2010,2010,39.46770477,-0.393984824
v4802,Agresion,11/23/2010,2010,39.48037338,-0.329064995
v4803,Agresion,11/23/2010,2010,39.47414017,-0.380654782
v4804,Sustraccion,11/24/2010,2010,39.47111511,-0.37967816
v4805,Agresion,11/24/2010,2010,39.49529648,-0.396323025
v4806,Sustraccion,11/24/2010,2010,39.46501923,-0.363411546
v4807,Agresion,11/24/2010,2010,39.46731186,-0.401194841
v4808,Agresion,11/24/2010,2010,39.46733856,-0.334306479
v4809,Agresion,11/24/2010,2010,39.472435,-0.360004991
v481,Sustraccion,3/12/2010,2010,39.45491791,-0.377049387
v4810,Agresion,11/24/2010,2010,39.48854065,-0.383348018
v4811,Sustraccion,11/24/2010,2010,39.46265793,-0.373975843
v4812,Agresion,11/25/2010,2010,39.47898483,-0.329615235
v4813,Agresion,11/25/2010,2010,39.48009491,-0.387676567
v4814,Agresion,11/25/2010,2010,39.46957016,-0.408480048
v4815,Sustraccion,11/25/2010,2010,39.46579361,-0.368818372
v4816,Agresion,11/25/2010,2010,39.49766541,-0.370581657
v4817,Sustraccion,11/25/2010,2010,39.46356201,-0.352061421
v4818,Sustraccion,11/25/2010,2010,39.49205017,-0.377087414
v4819,Agresion,11/25/2010,2010,39.46611404,-0.370898008
v482,Agresion,3/13/2010,2010,39.47724915,-0.380810976
v4820,Agresion,11/25/2010,2010,39.47376251,-0.380369961
v4821,Agresion,11/25/2010,2010,39.47320557,-0.329319626
v4822,Otros,11/25/2010,2010,39.46047974,-0.375987291
v4823,Sustraccion,11/25/2010,2010,39.48758316,-0.373625964
v4824,Sustraccion,11/25/2010,2010,39.48820877,-0.394368678
v4825,Agresion,11/25/2010,2010,39.47040558,-0.350400656
v4826,Sustraccion,11/25/2010,2010,39.47016907,-0.335979998
v4827,Agresion,11/25/2010,2010,39.47731781,-0.381651133
v4828,Agresion,11/25/2010,2010,39.48834991,-0.368908942
v4829,Agresion,11/25/2010,2010,39.4926796,-0.37351343
v483,Agresion,3/13/2010,2010,39.46142578,-0.367922127
v4830,Agresion,11/26/2010,2010,39.47327805,-0.38141337
v4831,Otros,11/26/2010,2010,39.46141815,-0.333871812
v4832,Agresion,11/26/2010,2010,39.49396896,-0.370635003
v4833,Agresion,11/26/2010,2010,39.4629631,-0.328765005
v4834,Agresion,11/26/2010,2010,39.47519684,-0.348185003
v4835,Agresion,11/26/2010,2010,39.48509216,-0.397873074
v4836,Agresion,11/26/2010,2010,39.48854065,-0.383348018
v4837,Agresion,11/26/2010,2010,39.47071838,-0.337213665
v4838,Otros,11/26/2010,2010,39.46648788,-0.409174234
v4839,Sustraccion,11/26/2010,2010,39.49314117,-0.403561831
v484,Agresion,3/13/2010,2010,39.46697235,-0.328253388
v4840,Agresion,11/26/2010,2010,39.45652008,-0.367540002
v4841,Otros,11/26/2010,2010,39.49760437,-0.380035877
v4842,Agresion,11/27/2010,2010,39.47757339,-0.356925011
v4843,Otros,11/27/2010,2010,39.47147369,-0.355895728
v4844,Agresion,11/27/2010,2010,39.4679718,-0.368454993
v4845,Agresion,11/27/2010,2010,39.46493149,-0.380909532
v4846,Agresion,11/27/2010,2010,39.47253799,-0.342985332
v4847,Agresion,11/27/2010,2010,39.47619629,-0.333288819
v4848,Agresion,11/27/2010,2010,39.46492767,-0.386073351
v4849,Agresion,11/27/2010,2010,39.47195053,-0.383210003
v485,Agresion,3/13/2010,2010,39.46530151,-0.341665
v4850,Sustraccion,11/27/2010,2010,39.46784973,-0.378308117
v4851,Agresion,11/27/2010,2010,39.46606064,-0.383536249
v4852,Otros,11/27/2010,2010,39.46627808,-0.342575103
v4853,Agresion,11/27/2010,2010,39.49392319,-0.369135976
v4854,Agresion,11/27/2010,2010,39.49529648,-0.396323025
v4855,Sustraccion,11/27/2010,2010,39.48025131,-0.3828789
v4856,Sustraccion,11/27/2010,2010,39.47605896,-0.374407589
v4857,Agresion,11/27/2010,2010,39.46643448,-0.332430005
v4858,Agresion,11/28/2010,2010,39.46554184,-0.379989982
v4859,Agresion,11/28/2010,2010,39.46957016,-0.408480048
v486,Sustraccion,3/13/2010,2010,39.46857834,-0.343255311
v4860,Agresion,11/28/2010,2010,39.47005081,-0.325520009
v4861,Agresion,11/28/2010,2010,39.47782898,-0.379906833
v4862,Agresion,11/28/2010,2010,39.48729324,-0.372109205
v4863,Agresion,11/28/2010,2010,39.46862793,-0.402886361
v4864,Sustraccion,11/28/2010,2010,39.47104263,-0.376765639
v4865,Sustraccion,11/28/2010,2010,39.47983932,-0.370806277
v4866,Agresion,11/28/2010,2010,39.49217224,-0.394034117
v4867,Otros,11/28/2010,2010,39.46672821,-0.369667113
v4868,Agresion,11/28/2010,2010,39.49705505,-0.425517559
v4869,Otros,11/28/2010,2010,39.48273849,-0.392266005
v487,Agresion,3/13/2010,2010,39.47247696,-0.38392514
v4870,Agresion,11/28/2010,2010,39.47982407,-0.399208158
v4871,Agresion,11/28/2010,2010,39.47616577,-0.400014997
v4872,Agresion,11/28/2010,2010,39.46862793,-0.402886361
v4873,Agresion,11/28/2010,2010,39.4937706,-0.371701062
v4874,Sustraccion,11/28/2010,2010,39.46401596,-0.37606284
v4875,Agresion,11/28/2010,2010,39.46055984,-0.376051039
v4876,Agresion,11/28/2010,2010,39.4565506,-0.382758111
v4877,Agresion,11/28/2010,2010,39.47456741,-0.34385559
v4878,Agresion,11/28/2010,2010,39.46554184,-0.379989982
v4879,Agresion,11/28/2010,2010,39.50008392,-0.426048934
v488,Agresion,3/13/2010,2010,39.46755219,-0.413094938
v4880,Sustraccion,11/29/2010,2010,39.46300125,-0.371652007
v4881,Agresion,11/29/2010,2010,39.44382477,-0.387320012
v4882,Agresion,11/29/2010,2010,39.44199753,-0.358703434
v4883,Agresion,11/29/2010,2010,39.46009445,-0.362166882
v4884,Agresion,11/29/2010,2010,39.49370193,-0.392509639
v4885,Agresion,11/29/2010,2010,39.45124054,-0.333770007
v4886,Agresion,11/29/2010,2010,39.47771454,-0.3528139
v4887,Sustraccion,11/29/2010,2010,39.47334671,-0.395384997
v4888,Agresion,11/29/2010,2010,39.47313309,-0.349989474
v4889,Agresion,11/29/2010,2010,39.46180725,-0.343292743
v489,Agresion,3/13/2010,2010,39.47327805,-0.38141337
v4890,Sustraccion,11/29/2010,2010,39.47873688,-0.376715004
v4891,Sustraccion,11/29/2010,2010,39.45426178,-0.359189987
v4892,Sustraccion,11/29/2010,2010,39.48225021,-0.387541026
v4893,Sustraccion,11/29/2010,2010,39.46193314,-0.366733909
v4894,Otros,11/30/2010,2010,39.45665741,-0.374571949
v4895,Agresion,11/30/2010,2010,39.49215317,-0.386799216
v4896,Agresion,11/30/2010,2010,39.47170639,-0.394630462
v4897,Agresion,11/30/2010,2010,39.46247864,-0.386641443
v4898,Agresion,11/30/2010,2010,39.44551086,-0.391646534
v4899,Otros,11/30/2010,2010,39.47380066,-0.372632325
v49,Agresion,1/9/2010,2010,39.4912796,-0.375259995
v490,Sustraccion,3/13/2010,2010,39.4619751,-0.366589338
v4900,Agresion,11/30/2010,2010,39.48273849,-0.392266005
v4901,Agresion,11/30/2010,2010,39.47147369,-0.355895728
v4902,Agresion,12/1/2010,2010,39.44866943,-0.367464989
v4903,Agresion,12/1/2010,2010,39.45985413,-0.338845015
v4904,Agresion,12/1/2010,2010,39.47985077,-0.327997208
v4905,Sustraccion,12/1/2010,2010,39.46769333,-0.359708101
v4906,Agresion,12/1/2010,2010,39.44921112,-0.390779376
v4907,Agresion,12/1/2010,2010,39.46366501,-0.404919922
v4908,Agresion,12/1/2010,2010,39.49547577,-0.370570004
v4909,Agresion,12/1/2010,2010,39.49519348,-0.399680167
v491,Sustraccion,3/13/2010,2010,39.46578979,-0.352268845
v4910,Sustraccion,12/1/2010,2010,39.48522186,-0.358004987
v4911,Agresion,12/1/2010,2010,39.47876358,-0.400739998
v4912,Agresion,12/1/2010,2010,39.48037338,-0.329064995
v4913,Agresion,12/1/2010,2010,39.44921112,-0.390779376
v4914,Agresion,12/1/2010,2010,39.46963882,-0.400209993
v4915,Sustraccion,12/2/2010,2010,39.45361328,-0.393000007
v4916,Sustraccion,12/2/2010,2010,39.45912933,-0.383174986
v4917,Sustraccion,12/2/2010,2010,39.47456741,-0.34385559
v4918,Agresion,12/2/2010,2010,39.46767426,-0.358354419
v4919,Otros,12/2/2010,2010,39.4817543,-0.369164705
v492,Sustraccion,3/13/2010,2010,39.48826218,-0.374297261
v4920,Sustraccion,12/2/2010,2010,39.46873856,-0.338
v4921,Agresion,12/2/2010,2010,39.44762039,-0.372474998
v4922,Agresion,12/2/2010,2010,39.50343323,-0.367725015
v4923,Agresion,12/2/2010,2010,39.46770477,-0.393984824
v4924,Agresion,12/3/2010,2010,39.45898056,-0.370860398
v4925,Otros,12/3/2010,2010,39.46848679,-0.33637473
v4926,Agresion,12/3/2010,2010,39.46474457,-0.349942029
v4927,Agresion,12/3/2010,2010,39.4587822,-0.362733632
v4928,Sustraccion,12/3/2010,2010,39.46017456,-0.388585001
v4929,Sustraccion,12/3/2010,2010,39.445961,-0.341625214
v493,Agresion,3/13/2010,2010,39.45490646,-0.355684996
v4930,Otros,12/3/2010,2010,39.4920845,-0.357212842
v4931,Agresion,12/3/2010,2010,39.43186188,-0.374850005
v4932,Agresion,12/3/2010,2010,39.49998474,-0.424634814
v4933,Agresion,12/3/2010,2010,39.47001266,-0.365053415
v4934,Otros,12/3/2010,2010,39.46055984,-0.376051039
v4935,Agresion,12/3/2010,2010,39.489254,-0.371642679
v4936,Sustraccion,12/3/2010,2010,39.45934677,-0.347746551
v4937,Sustraccion,12/3/2010,2010,39.45939636,-0.384612888
v4938,Sustraccion,12/3/2010,2010,39.49296951,-0.368219286
v4939,Sustraccion,12/3/2010,2010,39.47140503,-0.391495794
v494,Agresion,3/13/2010,2010,39.47092438,-0.389807612
v4940,Agresion,12/3/2010,2010,39.47253418,-0.342865795
v4941,Agresion,12/3/2010,2010,39.45711517,-0.372614831
v4942,Agresion,12/3/2010,2010,39.42226791,-0.339727581
v4943,Agresion,12/3/2010,2010,39.4710083,-0.400530159
v4944,Agresion,12/3/2010,2010,39.45384598,-0.375739992
v4945,Agresion,12/3/2010,2010,39.50059509,-0.369080693
v4946,Agresion,12/3/2010,2010,39.46501923,-0.363411546
v4947,Agresion,12/3/2010,2010,39.46125412,-0.364670008
v4948,Sustraccion,12/4/2010,2010,39.47069931,-0.379048765
v4949,Agresion,12/4/2010,2010,39.45898056,-0.364313602
v495,Sustraccion,3/13/2010,2010,39.46566772,-0.342888385
v4950,Sustraccion,12/4/2010,2010,39.45267487,-0.351209074
v4951,Agresion,12/4/2010,2010,39.45221329,-0.334495008
v4952,Agresion,12/4/2010,2010,39.46483612,-0.380234987
v4953,Agresion,12/4/2010,2010,39.46355057,-0.335174799
v4954,Agresion,12/4/2010,2010,39.45271683,-0.385682285
v4955,Agresion,12/4/2010,2010,39.4488678,-0.366986126
v4956,Agresion,12/4/2010,2010,39.46257019,-0.37263605
v4957,Agresion,12/4/2010,2010,39.45231628,-0.384640008
v4958,Agresion,12/4/2010,2010,39.49079132,-0.379650116
v4959,Otros,12/4/2010,2010,39.45314789,-0.390684336
v496,Agresion,3/13/2010,2010,39.50413895,-0.419519961
v4960,Agresion,12/4/2010,2010,39.49528885,-0.396315008
v4961,Sustraccion,12/4/2010,2010,39.4675293,-0.376960009
v4962,Otros,12/4/2010,2010,39.46717072,-0.368624836
v4963,Agresion,12/4/2010,2010,39.49465561,-0.358397305
v4964,Agresion,12/5/2010,2010,39.4621048,-0.339825124
v4965,Sustraccion,12/5/2010,2010,39.4966011,-0.36827153
v4966,Sustraccion,12/5/2010,2010,39.48554993,-0.378233641
v4967,Agresion,12/5/2010,2010,39.4729538,-0.354409993
v4968,Agresion,12/5/2010,2010,39.44961548,-0.371630013
v4969,Agresion,12/5/2010,2010,39.45915222,-0.373259515
v497,Agresion,3/13/2010,2010,39.47014618,-0.347364992
v4971,Agresion,12/5/2010,2010,39.4621048,-0.339825124
v4972,Otros,12/5/2010,2010,39.4691124,-0.39124459
v4973,Agresion,12/5/2010,2010,39.4889183,-0.387968928
v4974,Agresion,12/5/2010,2010,39.45103836,-0.384899855
v4975,Agresion,12/5/2010,2010,39.4612999,-0.382604986
v4976,Sustraccion,12/5/2010,2010,39.45633316,-0.382719517
v4977,Agresion,12/5/2010,2010,39.46397781,-0.409141183
v4978,Agresion,12/5/2010,2010,39.4872818,-0.387886971
